date,matchday,home_team,away_team,home_score_full_time,away_score_full_time,home_score_half_time,away_score_half_time,goal_diff,winner,defeat,ref
2024-04-13T13:30:00Z,29,Bayern,1. FC Köln,2,0,0,0,2,Bayern,1. FC Köln,Frank Willenborg
2024-04-13T13:30:00Z,29,Mainz,Hoffenheim,4,1,0,1,3,Mainz,Hoffenheim,Felix Zwayer
2024-04-13T13:30:00Z,29,Bochum,Heidenheim,1,1,0,0,0,DRAW,DRAW,Patrick Ittrich
2024-04-13T16:30:00Z,29,Stuttgart,Frankfurt,3,0,3,0,3,Stuttgart,Frankfurt,Deniz Aytekin
2024-04-14T13:30:00Z,29,Darmstadt,Freiburg,0,1,0,1,1,Freiburg,Darmstadt,Sascha Stegemann
2024-04-14T15:30:00Z,29,Leverkusen,Bremen,5,0,1,0,5,Leverkusen,Bremen,Harm Osmers
2024-04-19T18:30:00Z,30,Frankfurt,Augsburg,3,1,0,1,2,Frankfurt,Augsburg,Martin Petersen
2024-04-20T13:30:00Z,30,Heidenheim,RB Leipzig,1,2,0,1,1,RB Leipzig,Heidenheim,Tobias Welz
2024-04-20T13:30:00Z,30,Hoffenheim,M'gladbach,4,3,1,1,1,Hoffenheim,M'gladbach,Sören Storks
2024-04-20T13:30:00Z,30,Wolfsburg,Bochum,1,0,1,0,1,Wolfsburg,Bochum,Tobias Reichel
2024-04-20T13:30:00Z,30,1. FC Köln,Darmstadt,0,2,0,0,2,Darmstadt,1. FC Köln,Matthias Jöllenbeck
2024-04-20T16:30:00Z,30,Union Berlin,Bayern,1,5,0,2,4,Bayern,Union Berlin,Sven Jablonski
2024-04-21T13:30:00Z,30,Bremen,Stuttgart,2,1,1,0,1,Bremen,Stuttgart,Robert Schröder
2024-04-21T15:30:00Z,30,Dortmund,Leverkusen,1,1,0,0,0,DRAW,DRAW,Daniel Siebert
2024-04-21T17:30:00Z,30,Freiburg,Mainz,1,1,1,1,0,DRAW,DRAW,Marco Fritz
2024-04-26T18:30:00Z,31,Bochum,Hoffenheim,3,2,2,0,1,Bochum,Hoffenheim,Tobias Stieler
2024-04-27T13:30:00Z,31,RB Leipzig,Dortmund,4,1,2,1,3,RB Leipzig,Dortmund,Deniz Aytekin
2024-04-27T13:30:00Z,31,Bayern,Frankfurt,2,1,1,1,1,Bayern,Frankfurt,Daniel Schlager
2024-04-27T13:30:00Z,31,Freiburg,Wolfsburg,1,2,1,0,1,Wolfsburg,Freiburg,Frank Willenborg
2024-04-27T13:30:00Z,31,Augsburg,Bremen,0,3,0,0,3,Bremen,Augsburg,Tobias Welz
2024-04-27T16:30:00Z,31,Leverkusen,Stuttgart,2,2,0,0,0,DRAW,DRAW,Felix Zwayer
2024-04-28T13:30:00Z,31,M'gladbach,Union Berlin,0,0,0,0,0,DRAW,DRAW,Sascha Stegemann
2024-04-28T15:30:00Z,31,Mainz,1. FC Köln,1,1,1,0,0,DRAW,DRAW,Benjamin Brand
2024-04-28T17:30:00Z,31,Darmstadt,Heidenheim,0,1,0,0,1,Heidenheim,Darmstadt,Bastian Dankert
2024-05-03T18:30:00Z,32,Hoffenheim,RB Leipzig,1,1,0,1,0,DRAW,DRAW,Harm Osmers
2024-05-04T13:30:00Z,32,Stuttgart,Bayern,3,1,1,1,2,Stuttgart,Bayern,Tobias Welz
2024-05-04T13:30:00Z,32,Bremen,M'gladbach,2,2,1,1,0,DRAW,DRAW,Timo Gerach
2024-05-04T13:30:00Z,32,Dortmund,Augsburg,5,1,4,1,4,Dortmund,Augsburg,Robert Schröder
2024-05-04T13:30:00Z,32,Wolfsburg,Darmstadt,3,0,2,0,3,Wolfsburg,Darmstadt,Robert Hartmann
2024-05-04T16:30:00Z,32,1. FC Köln,Freiburg,0,0,0,0,0,DRAW,DRAW,Sören Storks
2024-05-05T13:30:00Z,32,Union Berlin,Bochum,3,4,0,3,1,Bochum,Union Berlin,Marco Fritz
2024-05-05T15:30:00Z,32,Frankfurt,Leverkusen,1,5,1,2,4,Leverkusen,Frankfurt,Christian Dingert
2024-05-05T17:30:00Z,32,Heidenheim,Mainz,1,1,0,1,0,DRAW,DRAW,Sven Jablonski
2024-05-10T18:30:00Z,33,Augsburg,Stuttgart,0,1,0,0,1,Stuttgart,Augsburg,Patrick Ittrich
2024-05-11T13:30:00Z,33,1. FC Köln,Union Berlin,3,2,1,2,1,1. FC Köln,Union Berlin,Deniz Aytekin
2024-05-11T13:30:00Z,33,M'gladbach,Frankfurt,1,1,1,1,0,DRAW,DRAW,Robert Schröder
2024-05-11T13:30:00Z,33,RB Leipzig,Bremen,1,1,0,1,0,DRAW,DRAW,Sascha Stegemann
2024-05-11T13:30:00Z,33,Freiburg,Heidenheim,1,1,1,1,0,DRAW,DRAW,Daniel Siebert
2024-05-11T16:30:00Z,33,Mainz,Dortmund,3,0,3,0,3,Mainz,Dortmund,Tobias Stieler
2024-05-12T13:30:00Z,33,Darmstadt,Hoffenheim,0,6,0,5,6,Hoffenheim,Darmstadt,Florian Badstübner
2024-05-12T15:30:00Z,33,Bayern,Wolfsburg,2,0,2,0,2,Bayern,Wolfsburg,Bastian Dankert
2024-05-12T17:30:00Z,33,Bochum,Leverkusen,0,5,0,2,5,Leverkusen,Bochum,Benjamin Brand
2024-05-18T13:30:00Z,34,Hoffenheim,Bayern,4,2,1,2,2,Hoffenheim,Bayern,Marco Fritz
2024-05-18T13:30:00Z,34,Frankfurt,RB Leipzig,2,2,0,1,0,DRAW,DRAW,Felix Zwayer
2024-05-18T13:30:00Z,34,Union Berlin,Freiburg,2,1,0,0,1,Union Berlin,Freiburg,Christian Dingert
2024-05-18T13:30:00Z,34,Wolfsburg,Mainz,1,3,1,1,2,Mainz,Wolfsburg,Frank Willenborg
2024-05-18T13:30:00Z,34,Stuttgart,M'gladbach,4,0,2,0,4,Stuttgart,M'gladbach,Daniel Schlager
2024-05-18T13:30:00Z,34,Heidenheim,1. FC Köln,4,1,3,0,3,Heidenheim,1. FC Köln,Tobias Welz
2024-05-18T13:30:00Z,34,Bremen,Bochum,4,1,1,0,3,Bremen,Bochum,Martin Petersen
2024-05-18T13:30:00Z,34,Leverkusen,Augsburg,2,1,2,0,1,Leverkusen,Augsburg,Matthias Jöllenbeck
2024-05-18T13:30:00Z,34,Dortmund,Darmstadt,4,0,2,0,4,Dortmund,Darmstadt,Daniel Siebert
